,ts,id,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,fileid,event
855,2023-02-20T03:10:57.275000,7396780010,448.5533,209.8024,78.5115,112.5512,553.4087,937.0994,856.5347,841.7271,681.9143,639.7890,-1252.2674,624.9148,321.2022,1034.5373,803.2389,970.9237,366.0000,-0.0129,-0.0031,-0.0038,-0.0052,0.0138,-1000000.0000,-1000000.0000,-0.9398,366.0000,1676860000.0000,216.1642,7.3915,3.8062,62018,none
856,2023-02-20T03:10:57.280000,7396780011,448.8705,208.5525,76.4286,111.7956,553.6830,936.6961,856.1784,841.4082,681.4393,639.5396,-1253.3505,625.7217,320.2383,1032.7846,803.3264,971.1948,366.0000,-0.0130,-0.0028,-0.0018,0.0018,0.0167,-1000000.0000,-1000000.0000,-0.9398,366.0000,1676860000.0000,216.1662,6.9541,3.8063,62018,none
857,2023-02-20T03:10:57.285000,7396780012,449.0069,208.7679,77.1519,113.9858,555.4210,937.1879,855.3126,842.4694,682.8075,639.9121,-1252.1543,624.0180,319.9484,1035.4571,803.6927,970.4788,366.0000,-0.0136,-0.0109,-0.0037,0.0010,0.0072,-1000000.0000,-1000000.0000,-0.9397,366.0000,1676860000.0000,216.1681,5.8608,3.8064,62018,none
858,2023-02-20T03:10:57.290000,7396780013,447.1892,208.4671,77.3155,114.5303,554.3938,935.8274,855.2257,841.9968,682.8519,641.7366,-1251.0525,625.8105,321.0504,1034.6986,803.5046,970.9108,366.0000,-0.0163,-0.0061,-0.0070,0.0073,0.0137,-1000000.0000,-1000000.0000,-0.9397,366.0000,1676860000.0000,216.1701,7.2119,3.8065,62018,none
859,2023-02-20T03:10:57.295000,7396780014,449.3496,208.1045,77.6377,113.1990,553.8710,937.0976,855.7766,841.6899,681.9409,641.8410,-1250.7947,624.6984,321.8114,1034.0713,804.4028,970.4296,366.0000,-0.0115,-0.0081,-0.0014,0.0053,0.0238,-1000000.0000,-1000000.0000,-0.9397,366.0000,1676860000.0000,216.1720,6.8581,3.8066,62018,none
860,2023-02-20T03:10:57.300000,7396780015,448.1137,207.7245,76.6226,112.8907,556.1217,937.0635,855.2913,841.7490,681.4194,640.8401,-1250.7051,626.9004,322.2781,1035.6443,803.4706,970.7924,366.0000,-0.0101,-0.0137,-0.0037,0.0015,0.0195,-1000000.0000,-1000000.0000,-0.9397,366.0000,1676860000.0000,216.1740,5.8058,3.8068,62018,none
861,2023-02-20T03:10:57.305000,7396780016,447.8335,209.4936,78.4636,111.9514,555.3562,937.0986,855.1456,841.9000,683.0321,641.3844,-1250.5250,625.2774,319.0252,1032.9484,805.2420,971.8013,366.0000,-0.0140,-0.0166,-0.0006,0.0065,0.0171,-1000000.0000,-1000000.0000,-0.9397,366.0000,1676860000.0000,216.1759,5.9073,3.8069,62018,none
862,2023-02-20T03:10:57.310000,7396780017,449.0331,208.4531,78.6129,114.3170,554.7744,936.5332,854.3774,842.1042,680.4618,641.0715,-1251.4213,624.0967,323.0370,1034.5086,803.6153,972.1911,366.0000,-0.0108,-0.0093,0.0008,0.0055,0.0103,-1000000.0000,-1000000.0000,-0.9397,366.0000,1676860000.0000,216.1779,6.2266,3.8070,62018,none
863,2023-02-20T03:10:57.315000,7396780018,449.2436,211.6240,78.5831,113.2375,554.2598,938.1279,854.9370,842.1313,682.5315,640.2228,-1251.4961,625.0187,321.5100,1034.9369,804.9125,970.1599,366.0000,-0.0151,-0.0150,-0.0091,-0.0062,0.0225,-1000000.0000,-1000000.0000,-0.9397,366.0000,1676860000.0000,216.1798,7.1892,3.8071,62018,none
864,2023-02-20T03:10:57.320000,7396780019,448.7217,208.4077,77.5802,113.0452,556.9145,938.9168,857.8649,841.8295,682.8682,643.0510,-1250.4234,626.3456,322.0037,1035.9583,805.0471,970.8675,366.0000,-0.0151,-0.0123,0.0020,0.0116,0.0134,-1000000.0000,-1000000.0000,-0.9397,366.0000,1676860000.0000,216.1817,6.3935,3.8072,62018,none
865,2023-02-20T03:10:57.325000,7396780020,450.0445,208.3738,78.4489,113.7647,555.3602,936.4914,855.8545,842.9916,681.7170,642.4795,-1250.7897,625.4450,319.9878,1037.1719,804.5124,970.1090,366.0000,-0.0118,-0.0110,-0.0028,0.0117,0.0163,-1000000.0000,-1000000.0000,-0.9397,366.0000,1676860000.0000,216.1837,6.2955,3.8074,62018,none
866,2023-02-20T03:10:57.330000,7396780021,448.4117,209.8935,77.7659,113.0169,556.6033,938.0618,858.0082,843.1479,683.2644,641.7690,-1249.7889,625.4377,321.2959,1035.2896,804.5468,972.9561,366.0000,-0.0111,-0.0069,0.0027,0.0064,0.0183,-1000000.0000,-1000000.0000,-0.9396,366.0000,1676860000.0000,216.1856,6.1727,3.8075,62018,none
867,2023-02-20T03:10:57.335000,7396780022,449.2675,210.8165,78.3270,113.7106,556.3080,935.2908,856.9156,844.0202,682.5720,640.9084,-1250.1018,626.1683,322.2514,1035.9611,804.0099,972.2897,366.0000,-0.0118,-0.0019,0.0025,0.0103,0.0176,-1000000.0000,-1000000.0000,-0.9396,366.0000,1676860000.0000,216.1876,6.0173,3.8076,62018,none
868,2023-02-20T03:10:57.340000,7396780023,449.2343,209.7539,80.4250,112.5482,555.2855,938.2371,856.6624,842.2193,682.2656,641.5223,-1249.2707,625.4262,320.7624,1037.9009,804.2885,970.1014,366.0000,-0.0082,-0.0051,0.0097,0.0083,0.0256,-1000000.0000,-1000000.0000,-0.9396,366.0000,1676860000.0000,216.1895,5.3689,3.8077,62018,none
869,2023-02-20T03:10:57.345000,7396780024,449.7749,210.2700,78.8887,114.6818,555.4018,936.3161,855.6117,843.3453,683.5828,641.2582,-1250.5603,625.6436,319.5015,1035.8160,804.9880,971.7605,366.0000,-0.0126,-0.0053,0.0037,0.0038,0.0218,-1000000.0000,-1000000.0000,-0.9396,366.0000,1676860000.0000,216.1914,6.9362,3.8079,62018,none
870,2023-02-20T03:10:57.350000,7396780025,450.1455,208.4476,77.9724,113.8389,557.0795,937.5025,856.9262,841.3951,682.0539,642.0005,-1249.2235,625.1667,322.1909,1036.2970,804.8863,971.6957,366.0000,-0.0080,-0.0089,0.0041,0.0238,0.0219,-1000000.0000,-1000000.0000,-0.9396,366.0000,1676860000.0000,216.1933,5.4861,3.8080,62018,none
871,2023-02-20T03:10:57.355000,7396780026,449.2262,209.4905,79.1767,114.9595,557.2025,936.9821,858.5462,843.6957,683.7278,642.2804,-1248.3398,627.4155,321.9926,1035.0426,805.9789,971.4277,366.0000,-0.0022,0.0025,0.0059,0.0191,0.0214,-1000000.0000,-1000000.0000,-0.9396,366.0000,1676860000.0000,216.1953,6.3541,3.8081,62018,none
872,2023-02-20T03:10:57.360000,7396780027,450.7211,209.2828,78.0602,113.9808,554.6401,937.9692,858.3878,841.9764,681.5558,641.8688,-1249.8153,625.1636,323.2947,1037.7090,804.7780,972.9707,366.0000,-0.0000,0.0034,0.0063,0.0224,0.0261,-1000000.0000,-1000000.0000,-0.9396,366.0000,1676860000.0000,216.1972,5.9729,3.8082,62018,none
873,2023-02-20T03:10:57.365000,7396780028,450.2999,208.7334,78.2903,114.1405,556.6893,938.9205,857.4689,842.4620,683.4780,641.0859,-1249.3511,626.3850,322.1215,1035.6791,804.9342,973.0602,366.0000,0.0020,0.0040,0.0168,0.0191,0.0248,-1000000.0000,-1000000.0000,-0.9396,366.0000,1676860000.0000,216.1991,6.9131,3.8083,62018,none
874,2023-02-20T03:10:57.370000,7396780029,448.8418,210.4489,78.5224,113.3855,556.2584,936.8695,856.4364,843.6211,683.3904,644.0610,-1250.3891,626.7393,322.2860,1036.5702,804.0236,972.5709,366.0000,0.0050,0.0130,0.0116,0.0285,0.0292,-1000000.0000,-1000000.0000,-0.9396,366.0000,1676860000.0000,216.2010,6.0264,3.8085,62018,none
875,2023-02-20T03:10:57.375000,7396780030,448.8919,208.6645,79.1033,115.0665,555.6321,938.1712,856.6930,842.9615,683.0270,642.6488,-1248.8260,626.4478,323.0169,1036.6509,805.9736,971.9454,366.0000,0.0035,0.0074,0.0225,0.0193,0.0286,-1000000.0000,-1000000.0000,-0.9396,366.0000,1676860000.0000,216.2030,5.4950,3.8086,62018,none
876,2023-02-20T03:10:57.380000,7396780031,450.5493,209.5014,80.3087,113.8584,556.7685,938.1484,856.8770,842.9524,683.8708,642.9244,-1248.5376,625.5560,323.3859,1036.6274,806.0017,972.0525,366.0000,0.0022,0.0121,0.0212,0.0274,0.0301,-1000000.0000,-1000000.0000,-0.9395,366.0000,1676860000.0000,216.2049,7.0914,3.8087,62018,none
877,2023-02-20T03:10:57.385000,7396780032,450.4792,210.2262,80.1187,114.2668,555.5763,939.9208,858.6785,843.2681,683.5923,642.3180,-1249.7396,625.8570,322.0890,1036.3085,806.4376,972.6911,366.0000,0.0092,0.0166,0.0176,0.0348,0.0301,-1000000.0000,-1000000.0000,-0.9395,366.0000,1676860000.0000,216.2068,5.6392,3.8088,62018,none
878,2023-02-20T03:10:57.390000,7396780033,450.6661,210.0838,80.1672,114.7496,556.3756,939.0942,859.0542,844.3325,684.5926,641.4992,-1248.7823,627.1668,323.5044,1036.9419,806.5756,972.3831,366.0000,0.0145,0.0183,0.0341,0.0308,0.0356,-1000000.0000,-1000000.0000,-0.9395,366.0000,1676860000.0000,216.2087,6.4237,3.8089,62018,none
879,2023-02-20T03:10:57.395000,7396780034,450.8148,211.1543,78.9580,114.9341,556.1984,937.8954,857.9939,843.0908,684.2853,642.7705,-1248.9385,626.2132,322.4198,1038.2430,806.4683,972.8325,366.0000,0.0175,0.0250,0.0162,0.0404,0.0370,-1000000.0000,-1000000.0000,-0.9395,366.0000,1676860000.0000,216.2106,7.3190,3.8091,62018,none
880,2023-02-20T03:10:57.400000,7396780035,451.1010,211.1650,79.4875,113.5557,556.5207,938.5435,857.6781,843.8772,684.2827,642.6620,-1248.7668,625.2629,322.9338,1038.7453,806.5854,973.3670,366.0000,0.0160,0.0272,0.0324,0.0395,0.0502,-1000000.0000,-1000000.0000,-0.9395,366.0000,1676860000.0000,216.2125,5.7159,3.8092,62018,none
881,2023-02-20T03:10:57.405000,7396780036,451.7567,211.7136,80.2162,114.8139,556.9414,940.2434,859.2375,843.6956,684.2321,643.5662,-1248.3518,627.3081,323.5352,1036.8584,806.4866,971.7717,366.0000,0.0168,0.0315,0.0357,0.0407,0.0468,-1000000.0000,-1000000.0000,-0.9395,366.0000,1676860000.0000,216.2144,6.2172,3.8093,62018,none
882,2023-02-20T03:10:57.410000,7396780037,450.1819,211.6727,79.5682,115.7070,556.2584,939.6423,857.2880,844.7267,683.6931,643.7957,-1248.5141,626.3728,323.7469,1036.7112,806.6821,972.4643,366.0000,0.0191,0.0314,0.0267,0.0374,0.0413,-1000000.0000,-1000000.0000,-0.9395,366.0000,1676860000.0000,216.2164,5.9551,3.8094,62018,none
883,2023-02-20T03:10:57.415000,7396780038,450.1993,212.0496,79.9142,114.8343,558.3955,938.4023,858.1784,844.8153,683.8955,643.7489,-1248.9743,627.6419,323.3916,1036.4899,804.6634,973.1100,366.0000,0.0218,0.0308,0.0395,0.0436,0.0398,-1000000.0000,-1000000.0000,-0.9395,366.0000,1676860000.0000,216.2183,6.4052,3.8095,62018,none
884,2023-02-20T03:10:57.420000,7396780039,450.3219,211.1950,80.5496,115.0168,557.5912,938.9829,858.5669,842.7283,684.3951,643.9872,-1248.1368,627.0353,322.3321,1039.3455,805.3167,974.4488,366.0000,0.0191,0.0312,0.0356,0.0511,0.0450,-1000000.0000,-1000000.0000,-0.9395,366.0000,1676860000.0000,216.2202,6.2452,3.8097,62018,none
885,2023-02-20T03:10:57.425000,7396780040,451.4805,211.4922,79.9704,115.3793,558.6851,939.0613,857.5592,845.0855,684.1107,644.6923,-1247.8611,627.0496,321.7532,1037.3525,805.2389,973.9257,366.0000,0.0243,0.0348,0.0377,0.0423,0.0512,-1000000.0000,-1000000.0000,-0.9394,366.0000,1676860000.0000,216.2221,7.0363,3.8098,62018,none
886,2023-02-20T03:10:57.430000,7396780041,452.2912,211.7044,80.4761,115.1945,557.1672,938.8648,857.7865,843.8066,685.1844,643.6071,-1249.1481,627.3370,323.1449,1038.1873,807.3114,973.2924,366.0000,0.0267,0.0328,0.0442,0.0433,0.0433,-1000000.0000,-1000000.0000,-0.9394,366.0000,1676860000.0000,216.2240,5.8034,3.8099,62018,none
887,2023-02-20T03:10:57.435000,7396780042,450.9887,211.4471,81.6079,114.5094,556.8947,937.9656,857.7628,844.5228,684.4085,644.2131,-1248.6677,626.4230,324.1108,1037.8911,805.7074,973.6556,366.0000,0.0266,0.0336,0.0384,0.0426,0.0276,-1000000.0000,-1000000.0000,-0.9394,366.0000,1676860000.0000,216.2259,7.3193,3.8100,62018,none
888,2023-02-20T03:10:57.440000,7396780043,449.3635,211.0471,80.2273,115.3358,558.7716,938.8227,859.4982,843.6137,684.6656,643.7599,-1250.0501,626.7045,323.7246,1039.1316,805.8665,973.2836,366.0000,0.0259,0.0348,0.0352,0.0317,0.0387,-1000000.0000,-1000000.0000,-0.9394,366.0000,1676860000.0000,216.2278,7.5837,3.8101,62018,none
889,2023-02-20T03:10:57.445000,7396780044,450.0251,211.1223,81.3318,116.1835,556.9258,940.4996,859.9198,844.6852,683.2661,641.8683,-1248.1448,627.1803,323.5819,1037.1901,806.3936,974.2501,366.0000,0.0245,0.0325,0.0343,0.0341,0.0364,-1000000.0000,-1000000.0000,-0.9394,366.0000,1676860000.0000,216.2296,6.5052,3.8103,62018,none
890,2023-02-20T03:10:57.450000,7396780045,450.7376,210.7500,80.8515,114.5631,557.2614,939.0991,858.4958,846.4451,685.1586,643.2804,-1247.6175,626.4885,323.3984,1036.5183,805.4091,973.7510,366.0000,0.0242,0.0318,0.0404,0.0310,0.0388,-1000000.0000,-1000000.0000,-0.9394,366.0000,1676860000.0000,216.2315,5.6679,3.8104,62018,none
891,2023-02-20T03:10:57.455000,7396780046,450.9657,211.7492,79.2381,115.1123,557.9879,939.3293,858.1973,844.5136,683.9470,642.7177,-1248.7939,627.9830,323.6592,1038.8995,806.7163,974.4349,366.0000,0.0233,0.0262,0.0321,0.0182,0.0214,-1000000.0000,-1000000.0000,-0.9394,366.0000,1676860000.0000,216.2334,6.2671,3.8105,62018,none
892,2023-02-20T03:10:57.460000,7396780047,451.0853,211.3368,79.5303,114.3067,556.4218,939.5244,857.9321,844.0441,683.5779,643.5971,-1248.4813,627.1661,322.6167,1038.1346,804.7077,972.3277,366.0000,0.0259,0.0319,0.0238,0.0284,0.0189,-1000000.0000,-1000000.0000,-0.9394,366.0000,1676860000.0000,216.2353,6.2001,3.8106,62018,none
893,2023-02-20T03:10:57.465000,7396780048,451.4351,210.8737,79.7373,116.1573,557.9732,941.1787,858.4056,844.2185,685.7212,642.7714,-1248.7719,626.2447,324.0284,1037.7692,805.4622,972.7593,366.0000,0.0223,0.0208,0.0224,0.0161,0.0157,-1000000.0000,-1000000.0000,-0.9394,366.0000,1676860000.0000,216.2372,7.7179,3.8108,62018,none
894,2023-02-20T03:10:57.470000,7396780049,451.1393,210.8589,79.7048,115.3148,557.8553,939.3958,857.9485,843.2134,684.9468,643.8732,-1248.9185,626.9414,324.0657,1038.6168,806.5477,973.6083,366.0000,0.0302,0.0240,0.0161,0.0196,0.0041,-1000000.0000,-1000000.0000,-0.9393,366.0000,1676860000.0000,216.2391,6.2175,3.8109,62018,none
895,2023-02-20T03:10:57.475000,7396780050,452.2049,210.3971,80.2932,114.6853,558.3809,940.2406,858.2878,845.5246,685.1471,644.1502,-1248.4489,627.4464,323.0812,1037.7761,805.3721,973.7602,366.0000,0.0179,0.0180,0.0157,0.0083,-0.0016,-1000000.0000,-1000000.0000,-0.9393,366.0000,1676860000.0000,216.2410,7.4062,3.8110,62018,none
896,2023-02-20T03:10:57.480000,7396780051,450.7938,212.1177,80.8263,115.4084,558.0466,938.8561,858.6652,844.5849,684.6982,644.2975,-1249.2928,626.9777,323.6842,1038.5905,807.3739,975.2549,366.0000,0.0184,0.0210,0.0208,0.0173,0.0001,-1000000.0000,-1000000.0000,-0.9393,366.0000,1676860000.0000,216.2428,6.3892,3.8111,62018,none
897,2023-02-20T03:10:57.485000,7396780052,450.6065,211.3593,81.3005,114.3335,558.3364,939.0889,857.9721,843.4573,684.2219,644.5918,-1248.8918,627.6162,321.9232,1037.4937,806.3334,971.8502,366.0000,0.0142,0.0176,0.0097,0.0018,-0.0155,-1000000.0000,-1000000.0000,-0.9393,366.0000,1676860000.0000,216.2447,6.3367,3.8112,62018,none
898,2023-02-20T03:10:57.490000,7396780053,451.6341,210.5608,80.4975,114.4242,557.1627,939.2610,858.0993,843.4379,684.0273,641.9102,-1249.4726,627.7102,323.3950,1037.9726,807.1567,973.2245,366.0000,0.0123,0.0117,0.0013,0.0081,-0.0191,-1000000.0000,-1000000.0000,-0.9393,366.0000,1676860000.0000,216.2466,6.0165,3.8114,62018,none
899,2023-02-20T03:10:57.495000,7396780054,449.9701,211.8455,79.8421,114.0306,556.5085,938.5794,858.0503,844.2109,684.8219,642.2395,-1248.3301,629.1200,323.0922,1037.6198,806.4850,973.1363,366.0000,0.0161,0.0147,0.0053,-0.0060,-0.0122,-1000000.0000,-1000000.0000,-0.9393,366.0000,1676860000.0000,216.2485,6.0911,3.8115,62018,none
900,2023-02-20T03:10:57.500000,7396780055,451.4514,210.6913,78.4739,114.2862,558.8276,938.9767,857.8856,844.8853,685.0457,645.4819,-1248.6690,628.0602,324.1470,1036.8794,806.1301,973.3299,366.0000,0.0127,0.0059,-0.0013,-0.0093,-0.0181,-1000000.0000,-1000000.0000,-0.9393,366.0000,1676860000.0000,216.2503,7.0118,3.8116,62018,none
901,2023-02-20T03:10:57.505000,7396780056,451.1563,209.9491,80.1308,116.1602,555.8529,939.7847,857.7211,843.1535,684.0198,643.8819,-1249.2707,625.7652,322.9154,1036.9100,805.2771,974.4609,366.0000,0.0028,0.0075,-0.0003,-0.0050,-0.0179,-1000000.0000,-1000000.0000,-0.9393,366.0000,1676860000.0000,216.2522,5.7155,3.8117,62018,none
902,2023-02-20T03:10:57.510000,7396780057,450.8850,211.8199,80.0236,114.4165,555.8617,938.3627,858.6127,844.8937,685.6610,643.1825,-1248.9674,626.7148,323.6979,1036.6887,806.7463,973.7040,366.0000,0.0035,-0.0004,-0.0063,-0.0200,-0.0255,-1000000.0000,-1000000.0000,-0.9393,366.0000,1676860000.0000,216.2541,7.0678,3.8118,62018,none
903,2023-02-20T03:10:57.515000,7396780058,452.1966,210.4963,80.0723,115.2990,557.3781,938.9261,856.5094,843.8527,683.7681,642.9516,-1249.2506,626.7127,322.6130,1037.1384,806.2790,971.6428,366.0000,0.0049,0.0018,-0.0016,-0.0181,-0.0307,-1000000.0000,-1000000.0000,-0.9393,366.0000,1676860000.0000,216.2559,7.4527,3.8120,62018,none
904,2023-02-20T03:10:57.520000,7396780059,450.3460,210.5167,81.5288,114.1748,558.1438,939.4108,859.1032,843.0996,682.7286,642.7983,-1248.2411,627.3039,321.0149,1036.4792,807.5115,974.0708,366.0000,0.0026,-0.0046,-0.0135,-0.0180,-0.0261,-1000000.0000,-1000000.0000,-0.9392,366.0000,1676860000.0000,216.2578,5.8265,3.8121,62018,none
905,2023-02-20T03:10:57.525000,7396780060,452.4051,210.7898,80.7493,115.3645,556.9085,938.0973,857.8653,843.3827,682.3796,641.2099,-1249.5960,626.0100,322.5764,1037.1056,806.4196,973.9615,366.0000,-0.0013,-0.0025,-0.0162,-0.0204,-0.0371,-1000000.0000,-1000000.0000,-0.9392,366.0000,1676860000.0000,216.2597,7.2664,3.8122,62018,none
906,2023-02-20T03:10:57.530000,7396780061,450.4852,211.5797,80.2936,113.8447,557.4650,939.5419,858.1536,845.0644,682.3154,642.0477,-1248.8264,626.2406,322.8230,1036.9871,805.3477,972.8760,366.0000,0.0029,-0.0039,-0.0087,-0.0235,-0.0377,-1000000.0000,-1000000.0000,-0.9392,366.0000,1676860000.0000,216.2615,7.1386,3.8123,62018,none
907,2023-02-20T03:10:57.535000,7396780062,449.5489,210.5865,78.8008,114.6019,554.9739,938.6288,858.1506,842.4599,683.2394,642.4810,-1249.9937,625.5750,322.6912,1036.7346,805.8020,971.2763,366.0000,-0.0037,-0.0014,-0.0220,-0.0251,-0.0369,-1000000.0000,-1000000.0000,-0.9392,366.0000,1676860000.0000,216.2634,6.9954,3.8124,62018,none
908,2023-02-20T03:10:57.540000,7396780063,450.5280,209.5128,79.0617,114.5144,556.0724,938.3400,856.9056,842.8866,683.2865,641.8994,-1248.8765,625.9903,322.6048,1036.6501,805.8098,972.3508,366.0000,0.0020,-0.0075,-0.0150,-0.0211,-0.0343,-1000000.0000,-1000000.0000,-0.9392,366.0000,1676860000.0000,216.2652,5.7911,3.8126,62018,none
909,2023-02-20T03:10:57.545000,7396780064,449.5099,210.8060,79.2950,116.2331,554.8717,936.7643,856.6394,844.1329,683.9169,641.9027,-1248.7993,625.9189,321.9657,1035.9179,806.3012,972.7458,366.0000,0.0035,0.0056,-0.0113,-0.0245,-0.0367,-1000000.0000,-1000000.0000,-0.9392,366.0000,1676860000.0000,216.2671,6.2045,3.8127,62018,none
910,2023-02-20T03:10:57.550000,7396780065,449.6660,209.8794,78.6470,114.7717,556.8917,937.9685,856.4415,843.4405,683.2445,644.3143,-1248.8650,626.0170,322.0084,1036.0418,806.3249,973.0646,366.0000,0.0038,-0.0107,-0.0241,-0.0206,-0.0436,-1000000.0000,-1000000.0000,-0.9392,366.0000,1676860000.0000,216.2689,6.2034,3.8128,62018,none
911,2023-02-20T03:10:57.555000,7396780066,450.4798,211.6725,79.5625,113.6878,554.9244,938.4594,856.9645,842.5291,683.8368,641.9608,-1248.6610,625.2129,321.2611,1034.8257,805.0326,970.7458,366.0000,0.0007,-0.0050,-0.0145,-0.0229,-0.0360,-1000000.0000,-1000000.0000,-0.9392,366.0000,1676860000.0000,216.2708,7.9725,3.8129,62018,none
912,2023-02-20T03:10:57.560000,7396780067,450.5002,210.0549,79.3413,114.6038,555.0335,939.4520,857.6151,843.8276,683.0917,642.2783,-1249.7103,626.8414,320.4585,1035.9599,804.0833,971.4405,366.0000,0.0056,-0.0048,-0.0209,-0.0210,-0.0334,-1000000.0000,-1000000.0000,-0.9392,366.0000,1676860000.0000,216.2726,6.2919,3.8130,62018,none
913,2023-02-20T03:10:57.565000,7396780068,449.4510,208.1607,78.0781,115.6593,556.3600,938.4031,856.4818,843.7586,682.9596,642.1428,-1249.0609,626.3265,321.8636,1035.1601,803.4657,972.8272,366.0000,0.0021,-0.0039,-0.0220,-0.0179,-0.0310,-1000000.0000,-1000000.0000,-0.9391,366.0000,1676860000.0000,216.2745,6.1534,3.8132,62018,none
914,2023-02-20T03:10:57.570000,7396780069,450.6317,210.1276,79.7992,112.5380,556.6912,938.7427,857.3281,843.1069,682.3797,642.3133,-1248.8589,624.6827,321.2456,1035.9216,803.9301,973.0432,366.0000,0.0036,-0.0076,-0.0185,-0.0240,-0.0324,-1000000.0000,-1000000.0000,-0.9391,366.0000,1676860000.0000,216.2763,5.3817,3.8133,62018,none
915,2023-02-20T03:10:57.575000,7396780070,450.6613,211.2909,78.8171,113.0613,555.6081,936.7680,854.8409,842.2453,683.8733,641.3534,-1251.1624,625.7560,322.5991,1035.1637,804.2618,972.0797,366.0000,-0.0013,-0.0049,-0.0144,-0.0163,-0.0256,-1000000.0000,-1000000.0000,-0.9391,366.0000,1676860000.0000,216.2782,5.5225,3.8134,62018,none
916,2023-02-20T03:10:57.580000,7396780071,450.7789,210.8906,77.2466,113.4403,556.0860,937.5284,856.3214,842.2632,681.4046,642.6274,-1250.8528,624.3776,319.8842,1033.9893,805.8333,972.5486,366.0000,0.0053,-0.0079,-0.0164,-0.0216,-0.0354,-1000000.0000,-1000000.0000,-0.9391,366.0000,1676860000.0000,216.2800,5.7527,3.8135,62018,none
917,2023-02-20T03:10:57.585000,7396780072,449.9496,210.9908,78.4850,113.1924,555.9563,938.5027,857.4598,842.7538,682.7671,641.8809,-1251.6705,626.5999,321.7589,1037.3280,805.7417,971.8903,366.0000,0.0003,0.0007,-0.0087,-0.0268,-0.0229,-1000000.0000,-1000000.0000,-0.9391,366.0000,1676860000.0000,216.2818,6.5891,3.8136,62018,none
918,2023-02-20T03:10:57.590000,7396780073,450.5152,208.6087,78.6495,113.1583,555.2522,936.7143,856.2877,841.3750,682.2792,640.3948,-1249.7266,626.7158,323.1217,1035.2394,805.1926,972.1950,366.0000,0.0046,-0.0088,-0.0130,-0.0211,-0.0140,-1000000.0000,-1000000.0000,-0.9391,366.0000,1676860000.0000,216.2837,5.1608,3.8138,62018,none
919,2023-02-20T03:10:57.595000,7396780074,447.8210,210.0554,79.1039,112.2823,554.4499,938.0978,855.6623,843.3879,682.9511,641.2396,-1251.8812,625.2811,321.1794,1036.4833,805.3100,971.4417,366.0000,0.0032,-0.0076,-0.0156,-0.0226,-0.0258,-1000000.0000,-1000000.0000,-0.9391,366.0000,1676860000.0000,216.2855,5.7673,3.8139,62018,none
920,2023-02-20T03:10:57.600000,7396780075,448.9757,208.6525,77.9601,114.3532,555.6820,937.8167,855.7046,843.5902,682.2134,641.0923,-1252.1938,624.5479,321.2279,1034.8085,803.6641,971.6140,366.0000,-0.0010,-0.0102,-0.0195,-0.0172,-0.0212,-1000000.0000,-1000000.0000,-0.9391,366.0000,1676860000.0000,216.2873,4.8112,3.8140,62018,none
921,2023-02-20T03:10:57.605000,7396780076,448.4446,209.3177,78.8006,112.0001,555.6287,937.3580,853.7158,841.9495,682.1451,640.9637,-1251.7397,624.6068,321.4793,1036.4967,802.9260,970.1608,366.0000,-0.0017,-0.0117,-0.0137,-0.0204,-0.0222,-1000000.0000,-1000000.0000,-0.9391,366.0000,1676860000.0000,216.2892,7.4215,3.8141,62018,none
922,2023-02-20T03:10:57.610000,7396780077,449.1460,208.0323,78.2003,112.8905,555.7658,936.7877,855.2412,842.3355,681.8373,641.4581,-1252.3400,624.6876,321.4542,1034.1293,803.2454,971.6283,366.0000,-0.0047,-0.0151,-0.0069,-0.0188,-0.0217,-1000000.0000,-1000000.0000,-0.9391,366.0000,1676860000.0000,216.2910,6.3851,3.8142,62018,none
923,2023-02-20T03:10:57.615000,7396780078,448.5106,208.4522,76.9157,113.8044,555.2174,936.1787,856.8135,842.9164,683.0823,641.4755,-1250.8145,624.8823,320.6409,1035.1086,802.3399,969.9659,366.0000,-0.0081,-0.0090,-0.0195,-0.0151,-0.0259,-1000000.0000,-1000000.0000,-0.9390,366.0000,1676860000.0000,216.2928,6.5483,3.8144,62018,none
924,2023-02-20T03:10:57.620000,7396780079,448.7571,208.3490,76.7579,112.8658,553.9552,938.3103,855.4239,843.4544,681.8919,641.3033,-1251.9776,625.9864,320.0834,1034.0162,802.9988,971.4668,366.0000,-0.0055,-0.0154,-0.0203,-0.0136,-0.0097,-1000000.0000,-1000000.0000,-0.9390,366.0000,1676860000.0000,216.2946,5.4280,3.8145,62018,none
925,2023-02-20T03:10:57.625000,7396780080,450.3235,209.5366,78.7158,112.0343,555.3701,937.3233,855.4462,843.0634,683.3935,641.0889,-1252.5344,625.5823,321.3400,1036.8984,803.4130,970.4666,366.0000,-0.0075,-0.0176,-0.0238,-0.0203,-0.0187,-1000000.0000,-1000000.0000,-0.9390,366.0000,1676860000.0000,216.2964,7.2290,3.8146,62018,none
